0 0 0 0 0.25 0.25 0.25 0.25 
0 0 0 0 0.2495 0.30325 0.22825 0.21825 
0 0 0 0 0.239 0.356 0.2115 0.193 
0 0 0 0 0.2245 0.4025 0.199 0.1735 
0 0 0 0 0.20375 0.4475 0.187 0.16125 
0 0 0 0 0.18225 0.48825 0.17825 0.15075 
0 0 0 0 0.1595 0.52425 0.17325 0.1425 
0 0 0 0 0.13675 0.553 0.175 0.135 
0 0 0 0 0.115 0.5725 0.181 0.13125 
0 0 0 0 0.09375 0.586 0.19125 0.1285 
0 0 0 0 0.07575 0.59025 0.20575 0.12775 
0 0 0 0 0.0595 0.58925 0.22075 0.13 
0 0 0 0 0.0465 0.57925 0.24 0.1335 
0 0 0 0 0.035 0.56275 0.26575 0.136 
0 0 0 0 0.026 0.53825 0.2945 0.14075 
0 0 0 0 0.0185 0.508 0.3275 0.14525 
0 0 0 0 0.01325 0.47 0.36725 0.149 
0 0 0 0 0.009 0.4265 0.414 0.15 
0 0 0 0 0.00575 0.37725 0.46475 0.1515 
0 0 0 0 0.0035 0.326 0.52125 0.149 
0 0 0 0 0.002 0.27 0.58 0.1475 
0 0 0 0 0.00075 0.221 0.635 0.14275 
0 0 0 0 0.00025 0.17575 0.68675 0.1365 
0 0 0 0 0 0.1325 0.74025 0.1265 
0 0 0 0 0 0.0985 0.78525 0.11575 
0 0 0 0 0 0.067 0.82675 0.106 
0 0 0 0 0 0.0435 0.86125 0.095 
0 0 0 0 0 0.02825 0.8875 0.08375 
0 0 0 0 0 0.014 0.91175 0.074 
0 0 0 0 0 0.00675 0.92775 0.065 
0 0 0 0 0 0 0.944 0.05575 
0 0 0 0 0 0 0.9525 0.04725 
0 0 0 0 0 0 0.9595 0.04025 
0 0 0 0 0 0 0.96575 0.034 
0 0 0 0 0 0 0.97125 0.0285 
0 0 0 0 0 0 0.9755 0.02425 
0 0 0 0 0 0 0.97925 0.0205 
0 0 0 0 0 0 0.98275 0.017 
0 0 0 0 0 0 0.98575 0.014 
0 0 0 0 0 0 0.98825 0.0115 
0 0 0 0 0 0 0.99025 0.0095 
0 0 0 0 0 0 0.992 0.00775 
0 0 0 0 0 0 0.99325 0.0065 
0 0 0 0 0 0 0.9945 0.00525 
0 0 0 0 0 0 0.9955 0.00425 
0 0 0 0 0 0 0.99625 0.0035 
0 0 0 0 0 0 0.997 0.00275 
0 0 0 0 0 0 0.9975 0.00225 
0 0 0 0 0 0 0.998 0.00175 
0 0 0 0 0 0 0.9985 0.00125 
0 0 0 0 0 0 0.99875 0.001 
0 0 0 0 0 0 0.999 0.00075 
0 0 0 0 0 0 0.99925 0.0005 
0 0 0 0 0 0 0.9995 0.00025 
0 0 0 0 0 0 0.99975 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 
