0.5 0.5
0.5452690242055607 0.5227103124327914
0.5803185809093808 0.55092702734417
0.6094137034114233 0.5788810269008319
0.6281323925775899 0.6086906853863467
0.6423733499825315 0.6371745454944455
0.6532980044138162 0.6637126379434958
0.6589130608102677 0.6856381859227608
0.6581024095912172 0.7028240339838026
0.6561870506310132 0.7221826334972117
0.6512061707791066 0.7343884117390368
0.6451834157801287 0.7441000255587896
0.6346846886627975 0.7477959938011204
0.6216514137558473 0.750600167443714
0.6072952840054056 0.7499665111943923
0.58969505354838 0.7474936985638737
0.5679873734981531 0.7383074399529765
0.5453614927316485 0.730713536087693
0.5225273736566804 0.7199046419491824
0.4986268287944956 0.7056971165295238
0.4691967358558656 0.6862854710840929
0.4382853277256713 0.6682455584165389
0.4067839888550418 0.6489740874797639
0.37538723144235653 0.6289980684364682
0.3437729097344635 0.6044793989766757
0.3128530352981371 0.5818467538876908
0.283243483194385 0.5619067072896894
0.2533654380344693 0.5354842680886889
0.22426053804422164 0.5117878805189503
0.1962593529399533 0.4913150237574681
0.16794984029522056 0.46439120877880746
0.14052087197683508 0.44310874655055216
0.12100647050460077 0.42247325167085203
0.10328346513099285 0.4075765683335275
0.08553664890900252 0.39003868997038704
0.06795262042645556 0.37023337043210336
0.05083504396790458 0.35639427660657985
0.04170125334556003 0.3406009156171879
0.033206143732499395 0.3287809118581344
0.024695804361616218 0.31044910556304417
0.016272074074105514 0.29455408192237215
0.008072209059252447 0.27828611370606765
0 0.2661373538970911
0 0.2554195580549178
0 0.24919588369839
0 0.2389308593644701
0 0.22882299457312527
0 0.21812957029944746
0 0.208527781888292
0 0.19813975976344403
0 0.18711005801839137
0 0.17675023376076196
0 0.16750368568875307
0 0.16009838978501642
0 0.15015655624475405
0 0.14303398866153974
0 0.13535508941885616
0 0.12768180177349833
0 0.12153462968219572
0 0.11388947829490251
0 0.10654037587903013
0 0.09921280574288162
0 0.0900473251163071
0 0.08309828318990381
0 0.07633086928193096
0 0.07078531660601423
0 0.06531251822963682
0 0.061165478748306946
0 0.05637467442569157
0 0.05251997834848716
0 0.04872328067538589
0 0.04493524698053559
0 0.04133085854582037
0 0.037197644994046035
0 0.03427756055162866
0 0.03172313619145809
0 0.029443008405597704
0 0.027049691417727655
0 0.0247850994607991
0 0.02315488827013859
0 0.021215622768785004
0 0.019023833872821826
0 0.0171820696364863
0 0.015539075221155055
0 0.01429432509755386
0 0.013065762873015141
0 0.011680114392742915
0 0.010480297969378095
0 0.00945447720874059
0 0.008713814419796653
0 0.008020477728362516
0 0.007558771741756192
0 0.007104633904500766
0 0.006539773499997148
0 0.005952045105303191
0 0.005491732850946085
0 0.004935213662856513
0 0.0045723451717775195
0 0.004113268639701327
0 0.0038799858151320425
0 0.003654602909438755
0 0.003325770027204066
0 0.0031931410861045424
0 0.0029643973732890105
0 0.0027385016507055207
0 0.0025097322271632463
0 0.002507216332020042
0 0.0025072163320200426
0 0.002278778866804482
0 0.0020524999693362907
0 0.0020524999693362907
0 0.0020504433474618465
0 0.0020524999693362907
0 0.002050443347461847
0 0.0018240369981219137
0 0.0015956760408557123
0 0.001594077873541901
0 0.001594077873541901
0 0.001594077873541901
0 0.0015940778735419007
